,GeneID,Function,OrganismID
1198,"MBW1718046.1,",bzaB,Seep-SRB2_sp._8_(str._Meg22_810_Bin_10)
1199,"MBC8200151.1,",bzaB,JACNLL01_sp014381545
1200,"NQT09631.1,",bzaB,JACNLL01_sp013202725
1201,"RZB34461.1,",bzaB,Eth-SRB1_sp004193555
1202,"MBW2660635.1,",bzaB,Eth-SRB1_sp019314185
1203,"MBW2568025.1,MBW2568351.1,",bzaB,Eth-SRB1_sp019313565
1204,"MBA3016901.1,",bzaB,Seep-SRB1a_sp._1_(str._013792055)
1205,"LWX51_04940,",bzaB,Seep-SRB1a_sp._2_(str._CR9063A)
1206,"LWX08_15360,",bzaB,Seep-SRB1a_sp._2_(str._CR9063B)
1207,"LWX02_12845,",bzaB,Seep-SRB1a_sp._2_(str._CR9063C)
1208,0,bzaB,Seep-SRB1a_sp._3_(str._014237195)
1209,0,bzaB,Seep-SRB1a_sp._3_(str._014237365)
1210,"LWW98_03925,",bzaB,Seep-SRB1a_sp._4_(str._FWG171)
1211,"LWW97_11175,",bzaB,Seep-SRB1a_sp._4_(str._FWG172)
1212,"LCGKHOPJ_00677,",bzaB,Seep-SRB1a_sp._5_(str._20073_SRB)
1213,0,bzaB,Seep-SRB1a_sp._5_(str._20074_SRB)
1214,"MBT9438239.1,",bzaB,Seep-SRB1a_sp._5_(str._S7142MS3)
1215,"LWX54_03725,",bzaB,Seep-SRB1a_sp._5_(str._SM7059A)
1216,0,bzaB,Seep-SRB1a_sp._6_(str._003647525)
1217,0,bzaB,Seep-SRB1a_sp._8_(str._AB_03_Bin_172)
1218,"MBW2165967.1,",bzaB,Seep-SRB1a_sp._9_(str._Meg22_02_Bin_90)
1219,0,bzaB,Seep-SRB1a_sp._9_(str._Meg22_24_Bin_68)
1220,"MBW1746831.1,",bzaB,Seep-SRB1a_sp._9_(str._Meg22_46_Bin_236)
1221,"OEU45826.1,",bzaB,S7086C20_sp001751075
1222,0,bzaB,C00003060_sp001751085
1223,"RLB80708.1,",bzaB,B60-G16_sp003647275
1224,0,bzaB,B23-G16_sp003647435
1225,0,bzaB,B23-G16_sp003647435
1226,"tpgHID60072.1,",bzaB,DTYH01_sp012961955
1227,"NVL91062.1,",bzaB,JABXJX01_sp013375375
1228,"NVM20652.1,",bzaB,JABXJW01_sp013375395
1229,0,bzaB,Seep-SRB1g_sp._AB_1215_Bin_34
1230,"OEU59842.1,",bzaB,Seep-SRB1g_(str._C00003104)
1231,"OEU53702.1,",bzaB,Seep-SRB1g_(str._C00003106)
1232,"LWX52_07835,",bzaB,Seep-SRB1g_(str._CR10073A)
1233,"LWX55_00400,",bzaB,Seep-SRB1g_(str._CR10073B)
1234,0,bzaB,Seep-SRB1g_(str._S7142MS4)
1235,0,bzaC,Candidatus_Desulfofervidaceae_sp._1
1236,0,bzaC,Candidatus_Desulfofervidaceae_sp._2
1237,0,bzaC,Desulfofervidales_sp._FWG156
1238,0,bzaC,HotSeep1
1239,0,bzaC,HotSeep1_B50
1240,0,bzaC,HotSeep1_E37
1241,0,bzaC,HotSeep1_E50
1242,0,bzaC,HotSeep1_FWG170
1243,0,bzaC,Dissulfurirhabdus_thermomarina_ASM1049943v1
1244,0,bzaC,Dissulfurirhabdus_thermomarina_ASM1297923v1
1245,0,bzaC,UBA5754_sp002419025
1246,0,bzaC,Seep-SRB2_sp._1_(str._G37)
1247,0,bzaC,Seep-SRB2_sp._1_(str._Meg22_1012_Bin_255)
1248,0,bzaC,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
1249,0,bzaC,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
1250,0,bzaC,Seep-SRB2_sp._2_(str._FWG173)
1251,0,bzaC,Seep-SRB2_sp._2_(str._FWG174)
1252,0,bzaC,Seep-SRB2_sp._3_(str._002367355)
1253,0,bzaC,Seep-SRB2_sp._4_(str._E20)
1254,0,bzaC,Seep-SRB2_sp._5_(str._003645605)
1255,0,bzaC,Seep-SRB2_sp._6_(str._Meg22_02_Bin_69)
1256,0,bzaC,Seep-SRB2_sp._7_(str._ML8_D)
1257,0,bzaC,Seep-SRB2_sp._8_(str._Meg19_1012_Bin_147)
1258,0,bzaC,Seep-SRB2_sp._8_(str._Meg22_1012_Bin_335)
1259,0,bzaC,Seep-SRB2_sp._8_(str._Meg22_1214_Bin_60)
1260,0,bzaC,Seep-SRB2_sp._8_(str._Meg22_1416_Bin_56)
1261,0,bzaC,Seep-SRB2_sp._8_(str._Meg22_1618_Bin_149)
1262,0,bzaC,Seep-SRB2_sp._8_(str._Meg22_46_Bin_87)
1263,0,bzaC,Seep-SRB2_sp._8_(str._Meg22_810_Bin_10)
1264,0,bzaC,JACNLL01_sp014381545
1265,0,bzaC,JACNLL01_sp013202725
1266,0,bzaC,Eth-SRB1_sp004193555
1267,0,bzaC,Eth-SRB1_sp019314185
1268,0,bzaC,Eth-SRB1_sp019313565
1269,"MBA3018890.1,",bzaC,Seep-SRB1a_sp._1_(str._013792055)
1270,0,bzaC,Seep-SRB1a_sp._2_(str._CR9063A)
1271,0,bzaC,Seep-SRB1a_sp._2_(str._CR9063B)
1272,0,bzaC,Seep-SRB1a_sp._2_(str._CR9063C)
1273,0,bzaC,Seep-SRB1a_sp._3_(str._014237195)
1274,0,bzaC,Seep-SRB1a_sp._3_(str._014237365)
1275,0,bzaC,Seep-SRB1a_sp._4_(str._FWG171)
1276,0,bzaC,Seep-SRB1a_sp._4_(str._FWG172)
1277,0,bzaC,Seep-SRB1a_sp._5_(str._20073_SRB)
1278,0,bzaC,Seep-SRB1a_sp._5_(str._20074_SRB)
1279,"MBT9438383.1,",bzaC,Seep-SRB1a_sp._5_(str._S7142MS3)
1280,0,bzaC,Seep-SRB1a_sp._5_(str._SM7059A)
1281,0,bzaC,Seep-SRB1a_sp._6_(str._003647525)
1282,0,bzaC,Seep-SRB1a_sp._8_(str._AB_03_Bin_172)
1283,"MBW2166647.1,",bzaC,Seep-SRB1a_sp._9_(str._Meg22_02_Bin_90)
1284,"MBW1834752.1,",bzaC,Seep-SRB1a_sp._9_(str._Meg22_24_Bin_68)
1285,0,bzaC,Seep-SRB1a_sp._9_(str._Meg22_46_Bin_236)
1286,0,bzaC,S7086C20_sp001751075
1287,0,bzaC,C00003060_sp001751085
1288,0,bzaC,B60-G16_sp003647275
1289,0,bzaC,B23-G16_sp003647435
1290,0,bzaC,B23-G16_sp003647435
1291,0,bzaC,DTYH01_sp012961955
1292,"NVL91227.1,",bzaC,JABXJX01_sp013375375
1293,0,bzaC,JABXJW01_sp013375395
1294,0,bzaC,Seep-SRB1g_sp._AB_1215_Bin_34
1295,0,bzaC,Seep-SRB1g_(str._C00003104)
1296,0,bzaC,Seep-SRB1g_(str._C00003106)
1297,0,bzaC,Seep-SRB1g_(str._CR10073A)
1298,0,bzaC,Seep-SRB1g_(str._CR10073B)
1299,0,bzaC,Seep-SRB1g_(str._S7142MS4)
1300,0,bzaD,Candidatus_Desulfofervidaceae_sp._1
1301,0,bzaD,Candidatus_Desulfofervidaceae_sp._2
1302,0,bzaD,Desulfofervidales_sp._FWG156
1303,0,bzaD,HotSeep1
1304,0,bzaD,HotSeep1_B50
1305,0,bzaD,HotSeep1_E37
1306,0,bzaD,HotSeep1_E50
1307,0,bzaD,HotSeep1_FWG170
1308,WP_163299232.1,bzaD,Dissulfurirhabdus_thermomarina_ASM1049943v1
1309,WP_163299232.1,bzaD,Dissulfurirhabdus_thermomarina_ASM1297923v1
1310,0,bzaD,UBA5754_sp002419025
1311,0,bzaD,Seep-SRB2_sp._1_(str._G37)
1312,"MBW2098733.1,",bzaD,Seep-SRB2_sp._1_(str._Meg22_1012_Bin_255)
1313,"MBW1967438.1,",bzaD,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
1314,0,bzaD,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
1315,"LWW99_01460,",bzaD,Seep-SRB2_sp._2_(str._FWG173)
1316,"LWX01_01515,",bzaD,Seep-SRB2_sp._2_(str._FWG174)
1317,"DFBQ01000069.1_7,",bzaD,Seep-SRB2_sp._3_(str._002367355)
1318,"PXF58503.1,",bzaD,Seep-SRB2_sp._4_(str._E20)
1319,"RKX62213.1,",bzaD,Seep-SRB2_sp._5_(str._003645605)
1320,0,bzaD,Seep-SRB2_sp._6_(str._Meg22_02_Bin_69)
1321,"OPL13395.1,",bzaD,Seep-SRB2_sp._7_(str._ML8_D)
1322,0,bzaD,Seep-SRB2_sp._8_(str._Meg19_1012_Bin_147)
1323,0,bzaD,Seep-SRB2_sp._8_(str._Meg22_1012_Bin_335)
1324,0,bzaD,Seep-SRB2_sp._8_(str._Meg22_1214_Bin_60)
1325,0,bzaD,Seep-SRB2_sp._8_(str._Meg22_1416_Bin_56)
1326,0,bzaD,Seep-SRB2_sp._8_(str._Meg22_1618_Bin_149)
1327,0,bzaD,Seep-SRB2_sp._8_(str._Meg22_46_Bin_87)
1328,0,bzaD,Seep-SRB2_sp._8_(str._Meg22_810_Bin_10)
1329,"MBC8199691.1,",bzaD,JACNLL01_sp014381545
1330,0,bzaD,JACNLL01_sp013202725
1331,0,bzaD,Eth-SRB1_sp004193555
1332,MBW2660718.1,bzaD,Eth-SRB1_sp019314185
1333,MBW2568312.1,bzaD,Eth-SRB1_sp019313565
1334,MBA3016671.1,bzaD,Seep-SRB1a_sp._1_(str._013792055)
1335,0,bzaD,Seep-SRB1a_sp._2_(str._CR9063A)
1336,0,bzaD,Seep-SRB1a_sp._2_(str._CR9063B)
1337,0,bzaD,Seep-SRB1a_sp._2_(str._CR9063C)
1338,MBC2695567.1,bzaD,Seep-SRB1a_sp._3_(str._014237195)
1339,MBC2719880.1,bzaD,Seep-SRB1a_sp._3_(str._014237365)
1340,"LWW98_03115,",bzaD,Seep-SRB1a_sp._4_(str._FWG171)
1341,LWW97_00450,bzaD,Seep-SRB1a_sp._4_(str._FWG172)
1342,"LCGKHOPJ_00453,",bzaD,Seep-SRB1a_sp._5_(str._20073_SRB)
1343,0,bzaD,Seep-SRB1a_sp._5_(str._20074_SRB)
1344,0,bzaD,Seep-SRB1a_sp._5_(str._S7142MS3)
1345,0,bzaD,Seep-SRB1a_sp._5_(str._SM7059A)
1346,"QMMZ01000015.1_8,",bzaD,Seep-SRB1a_sp._6_(str._003647525)
1347,"MBW2738169.1,MBW2739483.1",bzaD,Seep-SRB1a_sp._8_(str._AB_03_Bin_172)
1348,0,bzaD,Seep-SRB1a_sp._9_(str._Meg22_02_Bin_90)
1349,0,bzaD,Seep-SRB1a_sp._9_(str._Meg22_24_Bin_68)
1350,0,bzaD,Seep-SRB1a_sp._9_(str._Meg22_46_Bin_236)
1351,0,bzaD,S7086C20_sp001751075
1352,0,bzaD,C00003060_sp001751085
1353,"RLB83035.1,",bzaD,B60-G16_sp003647275
1354,0,bzaD,B23-G16_sp003647435
1355,0,bzaD,B23-G16_sp003647435
1356,0,bzaD,DTYH01_sp012961955
1357,"NVL90054.1,",bzaD,JABXJX01_sp013375375
1358,"NVM21861.1,",bzaD,JABXJW01_sp013375395
1359,"MBW2647772.1,",bzaD,Seep-SRB1g_sp._AB_1215_Bin_34
1360,0,bzaD,Seep-SRB1g_(str._C00003104)
1361,0,bzaD,Seep-SRB1g_(str._C00003106)
1362,"LWX52_16145,",bzaD,Seep-SRB1g_(str._CR10073A)
1363,0,bzaD,Seep-SRB1g_(str._CR10073B)
1364,0,bzaD,Seep-SRB1g_(str._S7142MS4)
1365,0,bzaE,Candidatus_Desulfofervidaceae_sp._1
1366,0,bzaE,Candidatus_Desulfofervidaceae_sp._2
1367,0,bzaE,Desulfofervidales_sp._FWG156
1368,0,bzaE,HotSeep1
1369,0,bzaE,HotSeep1_B50
1370,0,bzaE,HotSeep1_E37
1371,0,bzaE,HotSeep1_E50
1372,0,bzaE,HotSeep1_FWG170
1373,0,bzaE,Dissulfurirhabdus_thermomarina_ASM1049943v1
1374,0,bzaE,Dissulfurirhabdus_thermomarina_ASM1297923v1
1375,0,bzaE,UBA5754_sp002419025
1376,0,bzaE,Seep-SRB2_sp._1_(str._G37)
1377,0,bzaE,Seep-SRB2_sp._1_(str._Meg22_1012_Bin_255)
1378,0,bzaE,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
1379,0,bzaE,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
1380,0,bzaE,Seep-SRB2_sp._2_(str._FWG173)
1381,0,bzaE,Seep-SRB2_sp._2_(str._FWG174)
1382,0,bzaE,Seep-SRB2_sp._3_(str._002367355)
1383,0,bzaE,Seep-SRB2_sp._4_(str._E20)
1384,0,bzaE,Seep-SRB2_sp._5_(str._003645605)
1385,0,bzaE,Seep-SRB2_sp._6_(str._Meg22_02_Bin_69)
1386,0,bzaE,Seep-SRB2_sp._7_(str._ML8_D)
1387,0,bzaE,Seep-SRB2_sp._8_(str._Meg19_1012_Bin_147)
1388,0,bzaE,Seep-SRB2_sp._8_(str._Meg22_1012_Bin_335)
1389,0,bzaE,Seep-SRB2_sp._8_(str._Meg22_1214_Bin_60)
1390,0,bzaE,Seep-SRB2_sp._8_(str._Meg22_1416_Bin_56)
1391,0,bzaE,Seep-SRB2_sp._8_(str._Meg22_1618_Bin_149)
1392,0,bzaE,Seep-SRB2_sp._8_(str._Meg22_46_Bin_87)
1393,0,bzaE,Seep-SRB2_sp._8_(str._Meg22_810_Bin_10)
1394,0,bzaE,JACNLL01_sp014381545
1395,0,bzaE,JACNLL01_sp013202725
1396,0,bzaE,Eth-SRB1_sp004193555
1397,0,bzaE,Eth-SRB1_sp019314185
1398,0,bzaE,Eth-SRB1_sp019313565
1399,0,bzaE,Seep-SRB1a_sp._1_(str._013792055)
1400,"LWX51_14770,",bzaE,Seep-SRB1a_sp._2_(str._CR9063A)
1401,0,bzaE,Seep-SRB1a_sp._2_(str._CR9063B)
1402,0,bzaE,Seep-SRB1a_sp._2_(str._CR9063C)
1403,0,bzaE,Seep-SRB1a_sp._3_(str._014237195)
1404,0,bzaE,Seep-SRB1a_sp._3_(str._014237365)
1405,0,bzaE,Seep-SRB1a_sp._4_(str._FWG171)
1406,0,bzaE,Seep-SRB1a_sp._4_(str._FWG172)
1407,0,bzaE,Seep-SRB1a_sp._5_(str._20073_SRB)
1408,0,bzaE,Seep-SRB1a_sp._5_(str._20074_SRB)
1409,0,bzaE,Seep-SRB1a_sp._5_(str._S7142MS3)
1410,"LWX54_08880,",bzaE,Seep-SRB1a_sp._5_(str._SM7059A)
1411,0,bzaE,Seep-SRB1a_sp._6_(str._003647525)
1412,0,bzaE,Seep-SRB1a_sp._8_(str._AB_03_Bin_172)
1413,0,bzaE,Seep-SRB1a_sp._9_(str._Meg22_02_Bin_90)
1414,0,bzaE,Seep-SRB1a_sp._9_(str._Meg22_24_Bin_68)
1415,0,bzaE,Seep-SRB1a_sp._9_(str._Meg22_46_Bin_236)
1416,0,bzaE,S7086C20_sp001751075
1417,0,bzaE,C00003060_sp001751085
1418,0,bzaE,B60-G16_sp003647275
1419,0,bzaE,B23-G16_sp003647435
1420,0,bzaE,B23-G16_sp003647435
1421,0,bzaE,DTYH01_sp012961955
1422,0,bzaE,JABXJX01_sp013375375
1423,0,bzaE,JABXJW01_sp013375395
1424,0,bzaE,Seep-SRB1g_sp._AB_1215_Bin_34
1425,0,bzaE,Seep-SRB1g_(str._C00003104)
1426,0,bzaE,Seep-SRB1g_(str._C00003106)
1427,0,bzaE,Seep-SRB1g_(str._CR10073A)
1428,0,bzaE,Seep-SRB1g_(str._CR10073B)
1429,0,bzaE,Seep-SRB1g_(str._S7142MS4)
