Gene	WT_20nM/5uM	pdxBJ_20nM/5uM	pdxBJ/WT_20nM
b2463	0.275985671	-0.391972513	-0.195362504
b0684	0.345539111	0.012953778	-0.328309188
b2515	0.291959908	0.032702779	-0.459176558
b2895	0.140818633	-0.275125845	-0.588490322
b2746	0.275960488	-0.373260775	-0.717623554
b0343	-1.214566464	0.202451003	0.97738135
b4120	-0.495135941	0.217107286	0.528044739
b1528	-0.053732806	-0.049729601	0.551619535
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b2747	0.247856611	-0.06331544	-0.508354673
b4105	-2.998195988	-0.363100145	0.962356762
b4106	-2.40249541	-0.509904355	0.556106256
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b0197	0.37938919	-0.118983019	0.442742369
b0198	0.144841664	0.070488969	0.695761339
b0199	0.100781392	0.107215548	0.689311025
b2942	0.116296129	0.237724758	0.343656112
b0197	0.37938919	-0.118983019	0.442742369
b0198	0.144841664	0.070488969	0.695761339
b0199	0.100781392	0.107215548	0.689311025
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b1617	-0.345242065	0.037819753	-0.053071509
b1616	-0.797863553	0.352336355	0.429246893
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b1448	0.209626683	0.202026602	1.129870594
b3829	0.115997677	-1.239238402	-0.494520316
b4019	0.313421827	-0.162707038	-0.62204794
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b2582	0.113678751	-1.021554325	-1.205539822
b3551	0.20305045	-0.392141953	-0.577102376
b3781	0.347746695	-0.131546827	-0.102913422
b4219	0.246267413	-0.130130689	-0.050244271
b1778	0.307790659	-0.981563236	-1.333332719
b1832	0.41825861	0.103456796	0.453251183
b2582	0.113678751	-1.021554325	-1.205539822
b3781	0.347746695	-0.131546827	-0.102913422
b1798	0.197835639	-0.149719818	0.712591422
b4141	0.126517391	0.706661014	1.046753608
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b3816	0.616674293	-0.341838978	-0.277956471
b4242	0.289690241	0.085320267	-0.854653057
b0963	0.227356184	-0.484430384	-1.068105457
b2533	0.677104315	-0.177882631	-0.136846393
b0118	0.402047907	-1.061697538	-1.00888662
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b0462	0.133611273	-0.088681461	0.07019348
b0463	0.389083089	-0.099050424	0.157481782
b2470	-0.011826207	0.042361911	0.022771734
b3035	0.541090416	0.067552643	-0.585637391
b0819	0.322372091	0.184062315	-0.152350843
b0925	0.071819986	0.16948996	-0.425034873
b1113	0.259357745	0.194855549	0.463265848
b1678	-0.045148735	0.207749416	-0.1569159
b1990	0.160185567	0.574164056	0.285287882
b0819	0.322372091	0.184062315	-0.152350843
b0925	0.071819986	0.16948996	-0.425034873
b1113	0.259357745	0.194855549	0.463265848
b1678	-0.045148735	0.207749416	-0.1569159
b1990	0.160185567	0.574164056	0.285287882
b0819	0.322372091	0.184062315	-0.152350843
b0925	0.071819986	0.16948996	-0.425034873
b1113	0.259357745	0.194855549	0.463265848
b1678	-0.045148735	0.207749416	-0.1569159
b1990	0.160185567	0.574164056	0.285287882
b0819	0.322372091	0.184062315	-0.152350843
b0925	0.071819986	0.16948996	-0.425034873
b1113	0.259357745	0.194855549	0.463265848
b1678	-0.045148735	0.207749416	-0.1569159
b1990	0.160185567	0.574164056	0.285287882
b0819	0.322372091	0.184062315	-0.152350843
b0925	0.071819986	0.16948996	-0.425034873
b1113	0.259357745	0.194855549	0.463265848
b1678	-0.045148735	0.207749416	-0.1569159
b1990	0.160185567	0.574164056	0.285287882
b2328	0.268422147	0.044950556	0.29232305
b2328	0.268422147	0.044950556	0.29232305
b0403	0.174676885	0.261345054	0.70976543
b0403	0.174676885	0.261345054	0.70976543
b0403	0.174676885	0.261345054	0.70976543
b0403	0.174676885	0.261345054	0.70976543
b0403	0.174676885	0.261345054	0.70976543
b0211	0.007597188	0.387837258	0.632540741
b1097	0.21706677	0.330276688	0.720766975
b1193	0.282345315	-0.697863985	0.312376474
b2558	-0.195077617	0.005686692	0.274370409
b2701	0.53234447	-0.165402404	-0.166500806
b2813	0.397522294	0.029260014	0.25015518
b2963	0.118584992	-0.328496066	-0.306807845
b4392	0.24156503	0.080219736	-0.369565455
b0211	0.007597188	0.387837258	0.632540741
b1097	0.21706677	0.330276688	0.720766975
b1193	0.282345315	-0.697863985	0.312376474
b2558	-0.195077617	0.005686692	0.274370409
b2701	0.53234447	-0.165402404	-0.166500806
b2813	0.397522294	0.029260014	0.25015518
b2963	0.118584992	-0.328496066	-0.306807845
b4392	0.24156503	0.080219736	-0.369565455
b0211	0.007597188	0.387837258	0.632540741
b1097	0.21706677	0.330276688	0.720766975
b1193	0.282345315	-0.697863985	0.312376474
b2558	-0.195077617	0.005686692	0.274370409
b2701	0.53234447	-0.165402404	-0.166500806
b2813	0.397522294	0.029260014	0.25015518
b2963	0.118584992	-0.328496066	-0.306807845
b4392	0.24156503	0.080219736	-0.369565455
b0211	0.007597188	0.387837258	0.632540741
b1097	0.21706677	0.330276688	0.720766975
b1193	0.282345315	-0.697863985	0.312376474
b2558	-0.195077617	0.005686692	0.274370409
b2701	0.53234447	-0.165402404	-0.166500806
b2813	0.397522294	0.029260014	0.25015518
b2963	0.118584992	-0.328496066	-0.306807845
b4392	0.24156503	0.080219736	-0.369565455
b3417	0.368748639	-0.149367209	0.244790713
b3417	0.368748639	-0.149367209	0.244790713
b3417	0.368748639	-0.149367209	0.244790713
b2919	-0.669267126	0.055967883	0.985982364
b0260	-0.683433259	0.145230281	0.757249846
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b2917	-1.081789239	0.381602412	0.667082548
b0752	0.249235927	0.057078129	0.027881038
b3915	0.135505665	0.475617453	0.07666491
b1821	0.380574292	0.058341632	-0.196533484
b3040	0.234847841	-0.257061647	0.288312565
b0822	0.392701416	-0.264416761	-0.394658973
b1727	0.243449883	-0.131475042	-0.079768486
b3697	0.407715555	-0.010926339	-0.258330721
b3826	0.346148398	0.375524245	0.008030165
b2415	0.275929316	0.065712667	-0.266131736
b2416	0.241073785	-0.10224412	-0.713379671
b2702	-0.598915732	-1.367404691	-2.203643738
b2703	-0.35629011	-0.851780216	-1.00982663
b2704	-0.000251616	-0.451986951	-0.88294539
b2933	-1.594565854	0.109051883	0.865855559
b2934	-1.360583925	-0.390949064	0.615934637
b3599	-0.018000079	-0.536177698	-1.498296717
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b4322	0.201804929	-0.452102857	-0.435091229
b2392	-0.500934198	-0.386500805	-0.66951061
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b0784	0.484103316	-0.22591151	-0.292759429
b2530	0.26048781	-0.305174902	-0.766886034
b3633	0.48507858	-0.39199461	-0.205801053
b3633	0.48507858	-0.39199461	-0.205801053
b3624	0.007608737	0.143768939	-0.282136836
b0763	0.343606045	-1.14558965	-0.373076276
b0764	0.140650238	-0.335140398	0.443984044
b0765	0.276052543	-0.646044443	0.136295238
b2422	-0.982971429	0.982864971	3.774695631
b2423	-0.89633404	0.953700454	3.529534877
b2424	-0.803935848	0.406744005	2.780726364
b2425	-0.544098952	0.067677163	2.0903836
b3917	-0.650111602	-1.217722559	2.265784447
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b2877	-0.230303222	-0.671405241	-1.263485424
b0827	0.319149417	-0.199376818	-1.159317931
b3856	-0.281805345	-0.121570782	0.765135785
b3857	0.133486801	0.059164118	0.612542141
b0134	0.416845188	-0.201689796	-1.102414399
b0009	0.095550101	-0.292037007	-0.723773029
b0089	0.025362375	0.412083516	0.430039086
b0149	0.285851691	-0.348950276	-0.479905227
b1069	0.611826103	0.082239233	-0.031825875
b2519	-0.138905791	0.195631049	-0.141146965
b3208	0.032653715	0.024956644	0.014412961
b3396	0.272964728	-0.411462222	-0.273522293
b0089	0.025362375	0.412083516	0.430039086
b0149	0.285851691	-0.348950276	-0.479905227
b1069	0.611826103	0.082239233	-0.031825875
b2519	-0.138905791	0.195631049	-0.141146965
b3208	0.032653715	0.024956644	0.014412961
b3396	0.272964728	-0.411462222	-0.273522293
b0784	0.484103316	-0.22591151	-0.292759429
b0785	0.339724996	-0.093510109	-0.135549941
b0826	0.27513561	-0.158830027	-1.084470214
b1008	-0.839093959	0.021216309	0.545192356
b1539	0.374968552	-0.326344541	-0.614848396
b0933	-0.344292423	-0.55285881	-0.176735167
b0934	-1.041319204	-0.25455846	0.788180773
b0936	-1.750272558	-0.290438236	0.874840887
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b0159	0.320456557	-0.548679502	-1.077769088
b0529	0.267180676	-0.229658053	-0.807045721
b0529	0.267180676	-0.229658053	-0.807045721
b3941	-0.02313296	-1.009142609	1.046213076
b1059	0.439743008	-0.026365716	0.641107171
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b2411	0.340071424	-0.148058361	-0.372229445
b3996	0.260761058	-0.069251503	-0.088920262
b0046	0.025813718	-0.651386033	0.343212375
b1004	0.413942356	0.257062729	-0.08517365
b1109	-0.045961633	-0.260547127	-0.7523781
b3713	0.375760556	-0.195166412	-0.218839557
b2276	0.548738313	-0.161781631	-0.468006083
b2277	0.570668085	-0.058677014	-0.077623925
b2278	0.453706505	-0.046463816	0.020681654
b2279	0.449968271	-0.051479838	0.192812194
b2280	0.360610826	-0.006262274	0.12145359
b2281	0.288828894	-0.039138805	0.166424688
b2282	0.283840473	-0.021902962	-0.057892844
b2283	0.424452122	-0.059740184	-0.362815897
b2284	0.37187964	-0.479300824	-0.633347649
b2285	0.359012991	-0.515872004	-0.721616561
b2286	0.588869502	-0.477297409	-1.08609455
b2287	0.629667395	-0.6941361	-1.231317677
b2288	0.517653304	-0.574591505	-1.131591373
b2276	0.548738313	-0.161781631	-0.468006083
b2277	0.570668085	-0.058677014	-0.077623925
b2278	0.453706505	-0.046463816	0.020681654
b2279	0.449968271	-0.051479838	0.192812194
b2280	0.360610826	-0.006262274	0.12145359
b2281	0.288828894	-0.039138805	0.166424688
b2282	0.283840473	-0.021902962	-0.057892844
b2283	0.424452122	-0.059740184	-0.362815897
b2284	0.37187964	-0.479300824	-0.633347649
b2285	0.359012991	-0.515872004	-0.721616561
b2286	0.588869502	-0.477297409	-1.08609455
b2287	0.629667395	-0.6941361	-1.231317677
b2288	0.517653304	-0.574591505	-1.131591373
b2276	0.548738313	-0.161781631	-0.468006083
b2277	0.570668085	-0.058677014	-0.077623925
b2278	0.453706505	-0.046463816	0.020681654
b2279	0.449968271	-0.051479838	0.192812194
b2280	0.360610826	-0.006262274	0.12145359
b2281	0.288828894	-0.039138805	0.166424688
b2282	0.283840473	-0.021902962	-0.057892844
b2283	0.424452122	-0.059740184	-0.362815897
b2284	0.37187964	-0.479300824	-0.633347649
b2285	0.359012991	-0.515872004	-0.721616561
b2286	0.588869502	-0.477297409	-1.08609455
b2287	0.629667395	-0.6941361	-1.231317677
b2288	0.517653304	-0.574591505	-1.131591373
b0046	0.025813718	-0.651386033	0.343212375
b1004	0.413942356	0.257062729	-0.08517365
b1109	-0.045961633	-0.260547127	-0.7523781
b3713	0.375760556	-0.195166412	-0.218839557
b0046	0.025813718	-0.651386033	0.343212375
b1004	0.413942356	0.257062729	-0.08517365
b1109	-0.045961633	-0.260547127	-0.7523781
b3713	0.375760556	-0.195166412	-0.218839557
b1779	0.417132891	-0.612727545	-1.302686723
b1779	0.417132891	-0.612727545	-1.302686723
b0605	0.138526751	0.211706405	0.071199771
b0606	0.357572912	-0.043772356	-0.336011468
b4167	-0.00438032	0.307200873	-0.034572465
b4167	-0.00438032	0.307200873	-0.034572465
b2615	0.193212329	0.580854731	0.269433206
b1779	0.417132891	-0.612727545	-1.302686723
b1779	0.417132891	-0.612727545	-1.302686723
b3028	0.322661292	0.140284655	-0.103625266
b3028	0.322661292	0.140284655	-0.103625266
b3028	0.322661292	0.140284655	-0.103625266
b4167	-0.00438032	0.307200873	-0.034572465
b4167	-0.00438032	0.307200873	-0.034572465
b1740	0.225790421	0.004599154	0.266670745
b3962	0.465969621	-1.208932	-1.701458714
b0931	0.508185936	0.003354296	-0.34573795
b1186	0.334676962	-0.325430829	-0.585013852
b0019	0.129204159	0.529169373	0.292213393
b0842	0.347032338	-0.038664743	0.219966725
b1216	0.130806115	0.933230711	1.102825431
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b1134	0.281704808	0.394972463	-0.114157189
b3614	0.274178378	-0.033025328	-0.113400984
b3614	0.274178378	-0.033025328	-0.113400984
b0474	0.57512365	-0.460591865	-0.435302249
b2518	0.751558773	-1.815459302	-0.555923019
b0474	0.57512365	-0.460591865	-0.435302249
b2518	0.751558773	-1.815459302	-0.555923019
b0474	0.57512365	-0.460591865	-0.435302249
b2518	0.751558773	-1.815459302	-0.555923019
b0474	0.57512365	-0.460591865	-0.435302249
b2518	0.751558773	-1.815459302	-0.555923019
b0474	0.57512365	-0.460591865	-0.435302249
b2518	0.751558773	-1.815459302	-0.555923019
b0474	0.57512365	-0.460591865	-0.435302249
b2518	0.751558773	-1.815459302	-0.555923019
b0474	0.57512365	-0.460591865	-0.435302249
b2518	0.751558773	-1.815459302	-0.555923019
b0474	0.57512365	-0.460591865	-0.435302249
b2518	0.751558773	-1.815459302	-0.555923019
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b0451	0.432060207	-3.152486709	-1.547972152
b2710	-0.867929159	0.634623401	0.662006257
b2711	-0.571849022	0.405723143	0.538431343
b3469	1.027988804	-0.397804451	-0.7926548
b0752	0.249235927	0.057078129	0.027881038
b3915	0.135505665	0.475617453	0.07666491
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b3816	0.616674293	-0.341838978	-0.277956471
b3476	-1.007710674	0.131147419	-0.073593356
b3477	-1.061610983	-0.09840673	-0.680604265
b3478	-1.278066197	-0.120357965	-0.57011534
b3479	-0.877424164	-0.153721751	-0.27652684
b3480	-0.439989678	-0.322508364	0.122310589
b4242	0.289690241	0.085320267	-0.854653057
b0639	0.195652383	0.580925254	0.363899222
b4390	-0.003742127	-0.442744868	-0.410870294
b2700	0.439204063	-0.982116673	-0.732550183
b0751	0.188866877	-0.423466725	-0.140632414
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b1768	-0.047207082	-0.331251587	-0.676126797
b0639	0.195652383	0.580925254	0.363899222
b1991	-0.211903414	0.239303403	0.999857476
b0109	0.376803407	0.055229106	-0.233695004
b1223	0.612009214	1.650256341	1.702732989
b3367	0.94938883	0.544900125	0.244476703
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b2202	0.692694983	-0.408821742	-1.046336369
b2203	1.040832216	-0.403354921	-0.80694445
b2204	1.037504393	0.280151528	-0.137562426
b2205	1.034038222	0.375656648	-0.043200879
b2206	1.288677202	0.400573706	-0.216052048
b1224	0.698028691	1.668548021	1.854473365
b1225	0.891200421	1.523248426	1.762323244
b1226	0.812547467	0.905689725	1.248388238
b1227	0.766479446	0.115496633	0.623821039
b1465	-0.146117259	0.29541556	0.885891096
b1466	-0.460924373	0.307858926	0.971955363
b1467	-0.476595442	0.522042251	1.381172348
b1468	-0.345112086	0.413041312	1.286296393
b2202	0.692694983	-0.408821742	-1.046336369
b2203	1.040832216	-0.403354921	-0.80694445
b2206	1.288677202	0.400573706	-0.216052048
b1224	0.698028691	1.668548021	1.854473365
b1225	0.891200421	1.523248426	1.762323244
b1226	0.812547467	0.905689725	1.248388238
b1227	0.766479446	0.115496633	0.623821039
b1465	-0.146117259	0.29541556	0.885891096
b1466	-0.460924373	0.307858926	0.971955363
b1467	-0.476595442	0.522042251	1.381172348
b1468	-0.345112086	0.413041312	1.286296393
b1223	0.612009214	1.650256341	1.702732989
b1469	-0.334818053	0.841958988	1.473224633
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b2552	0.077374672	-0.064536757	-0.040632565
b2552	0.077374672	-0.064536757	-0.040632565
b0241	-0.903871103	-0.523639415	0.429627306
b0929	0.470065903	-1.366947595	-1.360493472
b1377	-0.472060634	0.327076275	1.148617799
b2215	0.180532993	-0.433848486	-1.481278919
b0462	0.133611273	-0.088681461	0.07019348
b0463	0.389083089	-0.099050424	0.157481782
b2470	-0.011826207	0.042361911	0.022771734
b3035	0.541090416	0.067552643	-0.585637391
b2291	0.248562224	-0.242649972	0.145741795
b2361	-1.852933704	-0.50121027	1.09701335
b2744	0.153332197	-0.115242635	-0.163924964
b4374	0.572347956	0.30084554	-0.000818526
b2744	0.153332197	-0.115242635	-0.163924964
b0480	0.088542982	-0.267379689	-0.581415458
b4055	0.331922509	-0.541068231	-0.803378944
b2744	0.153332197	-0.115242635	-0.163924964
b3399	0.195753974	-0.222164742	-0.559327539
b0480	0.088542982	-0.267379689	-0.581415458
b4055	0.331922509	-0.541068231	-0.803378944
b2291	0.248562224	-0.242649972	0.145741795
b2361	-1.852933704	-0.50121027	1.09701335
b2744	0.153332197	-0.115242635	-0.163924964
b3399	0.195753974	-0.222164742	-0.559327539
b0480	0.088542982	-0.267379689	-0.581415458
b4055	0.331922509	-0.541068231	-0.803378944
b0480	0.088542982	-0.267379689	-0.581415458
b4055	0.331922509	-0.541068231	-0.803378944
b0675	0.480110827	0.041439123	-0.237558674
b2744	0.153332197	-0.115242635	-0.163924964
b4374	0.572347956	0.30084554	-0.000818526
b0383	0.336154067	-0.07032033	-0.006132627
b0480	0.088542982	-0.267379689	-0.581415458
b4055	0.331922509	-0.541068231	-0.803378944
b2291	0.248562224	-0.242649972	0.145741795
b2361	-1.852933704	-0.50121027	1.09701335
b2744	0.153332197	-0.115242635	-0.163924964
b0480	0.088542982	-0.267379689	-0.581415458
b4055	0.331922509	-0.541068231	-0.803378944
