short_codes,Time (s),values,strain,experiment_IDs
Y52,8901.116,3640.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,9493.589,3770.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,10086.027,3795.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,10678.482,3842.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,11270.955,3888.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,11863.384,4101.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,12455.812,4242.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,13048.25,4280.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,13640.741,4369.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,14233.205,4398.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,14825.607,4556.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,15418.062,5670.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,16010.464,4603.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,16602.964,11742.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,17195.437,9673.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,17787.902,5382.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,18380.384,8297.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,18972.857,5470.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,19565.321,10052.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,20157.866,9153.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,20750.259,8488.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,21342.777,9610.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,21935.187,7331.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,22527.652,6794.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,23120.134,9101.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,23712.553,7065.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,24305.027,7927.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,24897.5,7742.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,25489.937,7730.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,26082.375,7845.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,26674.875,8612.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,27267.295,8611.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,27859.75,9336.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,28452.17,10083.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,29044.661,10583.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,29637.125,11041.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,30229.58,12816.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,30821.991,12715.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,31414.411,13688.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,32006.839,14618.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,32599.312,15949.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,33191.732,17049.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,33784.143,18320.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,34376.536,20129.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,34969.027,21850.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,35561.446,24545.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,36153.955,26235.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,36746.42,28414.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,37338.848,31269.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,37931.259,33315.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,38523.759,35492.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,39116.17,43207.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,39708.625,46772.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,40301.071,49610.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,40893.571,53224.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,41485.937,56946.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,42078.402,59489.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,42670.893,65394.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,43263.384,70248.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,43855.83,73186.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,44448.25,79431.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,45040.786,89177.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,45633.196,98946.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,46225.643,106044.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,46818.071,111064.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,47410.536,121565.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,48002.937,132052.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,48595.375,138442.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,49187.786,138490.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,49780.223,145566.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,50372.652,152890.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,50965.08,159658.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,51557.464,162954.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,52149.964,161816.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,52742.33,163077.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,53334.741,165829.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,53927.205,162241.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,54519.625,168474.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,55112.018,176614.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,55704.5,180449.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,56296.902,181681.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,56890.223,183199.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,57481.777,185800.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,58075.027,185998.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,58666.687,184325.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,59259.92,186088.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,59851.598,184561.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,60444.848,184326.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,61036.545,185649.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,61629.705,184634.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,62221.42,184669.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,62815.446,184992.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,63406.286,185710.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,63999.455,183990.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,64591.17,185130.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,65184.134,183084.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,65776.071,183601.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,66368.893,184658.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,66961.795,184550.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,67553.482,184507.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,68146.232,184920.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,68739.062,185997.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,69330.857,185000.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,69923.812,186118.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,70515.714,183427.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,71108.411,185987.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,71701.259,186793.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,72293.071,187105.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,72885.786,185601.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,73478.58,185356.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,74070.5,188976.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,74663.187,187605.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,75256.018,187112.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,75847.866,186857.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,76440.625,189436.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,77033.393,189523.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,77626.08,190797.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,78217.786,191168.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,78815.393,189690.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,79402.786,190198.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,79995.536,193163.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,80588.178,190391.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,81180.866,189770.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,81773.518,191307.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,82365.196,193032.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,82957.973,190276.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,83550.455,189724.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,84142.982,189355.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,84735.491,191000.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,85328.053,190826.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,85920.625,190657.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,86512.893,193071.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,87105.482,192955.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,87698.098,193460.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,88291.455,192900.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,88883.17,194241.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,89475.839,192912.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,90068.911,192434.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,90661.661,193914.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,91253.634,193579.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,91846.473,191084.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,92438.83,197651.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,93031.5,193551.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,93624.027,193889.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,94216.625,200002.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,94809.17,198139.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,95402.223,198816.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,95995.286,195698.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,96587.116,200894.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,97179.741,199684.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y52,97772.268,199064.0,mNeonGreen,r10_ecoli_mRuby-r1_pf-5_malt-4_4HB
Y23,4.625,23979.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,601.277,23584.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,1193.152,23003.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,1785.625,23262.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,2378.116,22968.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,2970.643,22725.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,3562.973,22506.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,4155.393,22466.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,4747.795,22727.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,5340.232,22646.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,5932.696,23073.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,6525.125,23056.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,7117.607,23465.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,7710.053,24255.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,8302.536,23627.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,8895.036,24477.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,9487.509,24168.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,10079.964,24553.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,10672.402,31665.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,11264.893,25551.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,11857.348,26481.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,12449.803,26089.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,13042.232,26694.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,13634.723,25914.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,14227.17,28392.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,14819.598,35278.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,15412.062,28333.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,16004.464,40967.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,16596.946,37050.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,17189.411,36063.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,17781.893,35946.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,18374.357,40735.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,18966.839,34860.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,19559.348,33026.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,20151.848,30446.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,20744.259,35828.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,21336.759,34495.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,21929.196,38530.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,22521.678,41933.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,23114.178,43672.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,23706.598,43841.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,24299.089,46342.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,24891.553,46072.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,25484.009,47156.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,26076.473,45979.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,26668.973,46913.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,27261.402,47226.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,27853.848,47624.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,28446.277,46385.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,29038.759,47378.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,29631.232,47059.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,30223.705,48700.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,30816.116,48572.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,31408.536,48445.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,32000.955,48561.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,32593.437,48121.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,33185.857,48715.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,33778.277,48217.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,34370.687,46681.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,34963.178,46634.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,35555.589,44751.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,36148.098,44923.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,36740.562,44828.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,37333.018,46122.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,37925.42,44595.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,38517.928,45389.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,39110.348,44533.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,39702.821,45142.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,40295.277,45706.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,40887.768,44578.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,41480.143,45375.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,42072.616,45205.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,42665.107,45329.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,43257.598,45155.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,43850.045,46115.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,44442.464,45156.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,45035.0,45226.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,45627.411,45531.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,46219.857,44970.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,46812.277,46620.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,47404.75,46117.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,47997.143,45340.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,48589.589,46010.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,49182.0,46607.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,49774.437,45592.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,50366.866,45271.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,50959.286,46113.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,51551.678,45359.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,52144.17,45368.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,52736.545,45757.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,53328.955,45632.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,53921.411,45250.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,54513.83,45280.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,55106.223,45924.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,55698.705,45914.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,56291.107,45723.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,56884.437,46697.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,57475.991,46137.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,58069.232,45742.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,58660.902,45597.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,59254.134,45926.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,59845.812,45459.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,60439.062,45690.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,61030.759,45579.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,61623.92,45877.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,62215.625,45217.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,62809.661,45670.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,63400.5,45132.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,63993.661,46014.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,64585.375,44372.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,65178.339,45288.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,65770.286,45511.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,66363.107,44533.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,66956.009,45974.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,67547.696,45348.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,68140.446,45178.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,68733.277,45984.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,69325.071,45207.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,69918.018,44705.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,70509.928,44094.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,71102.625,45821.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,71695.464,44233.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,72287.277,44932.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,72880.0,45220.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,73472.795,45014.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,74064.714,44589.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,74657.402,44815.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,75250.232,44387.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,75842.071,45530.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,76434.839,44860.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,77027.598,45354.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,77620.286,43687.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,78212.0,43878.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,78809.607,43534.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,79397.0,44153.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,79989.741,44961.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,80582.384,43824.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,81175.071,43706.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,81767.732,44139.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,82359.411,43616.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,82952.187,43936.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,83544.67,44202.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,84137.187,43453.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,84729.705,43183.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,85322.259,43056.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,85914.839,43587.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,86507.107,43396.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,87099.696,43353.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,87692.312,42879.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,88285.661,43142.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,88877.375,42239.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,89470.045,43112.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,90063.116,42970.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,90655.866,44105.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,91247.839,43443.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,91840.687,42239.0,mNeonGreen,r1_pf-5_malt-1_4HB
Y23,92433.036,42917.0,mNeonGreen,r1_pf-5_malt-1_4HB
