short_codes,trial_IDs,Time (s),pf:Fluorescence,ecoli:Fluorescence_1,OD:Raw_OD(590)
B2,cpd11594,114967.66222006579,109561.0,47571.0,0.232
B2,cpd11594,115560.27998698829,121822.0,71693.0,0.212
B2,cpd11594,116152.82313976607,155086.0,49899.0,0.299
B2,cpd11594,116745.25308428363,173670.0,88747.0,0.248
B2,cpd11594,117337.81056531433,165968.0,83837.0,0.231
B2,cpd11594,117930.359383443,337055.0,127356.0,0.271
B2,cpd11594,118522.90370076755,76495.0,34977.0,0.207
B2,cpd11594,119115.39849459064,278875.0,138938.0,0.272
B2,cpd11594,119707.9309790936,173643.0,70791.0,0.214
B2,cpd11594,120300.44004546783,198761.0,91213.0,0.293
B2,cpd11594,120892.92642302632,102372.0,72247.0,0.213
B2,cpd11594,121485.47865376463,263914.0,88174.0,0.318
B2,cpd11594,122078.04294294592,109796.0,47905.0,0.242
B2,cpd11594,122670.6030134503,104577.0,122871.0,0.209
B2,cpd11594,123263.19058633041,347929.0,117378.0,0.327
B2,cpd11594,123855.73260891814,114970.0,33409.0,0.206
B2,cpd11594,124448.2543262427,211759.0,46632.0,0.244
B2,cpd11594,125040.75944572371,242906.0,88061.0,0.286
B2,cpd11594,125633.34572905702,105944.0,42149.0,0.247
B2,cpd11594,126225.89911951755,306845.0,131780.0,0.267
B2,cpd11594,126818.41079122807,157471.0,48214.0,0.216
B2,cpd11594,127411.01782145468,84622.0,28530.0,0.226
B2,cpd11594,128003.50244839181,127662.0,30530.0,0.208
B2,cpd11594,128596.04190098685,175299.0,126840.0,0.219
B2,cpd11594,129188.60712097953,219761.0,32404.0,0.333
B2,cpd11594,129781.1511803728,82058.0,44562.0,0.205
B2,cpd11594,130373.75279579678,105557.0,34007.0,0.205
B2,cpd11594,130966.17639733187,181646.0,27490.0,0.212
B2,cpd11594,131558.8504409357,153676.0,25902.0,0.211
B2,cpd11594,132151.45836728803,87553.0,23113.0,0.221
B2,cpd11594,132743.93642057746,74491.0,22836.0,0.202
B2,cpd11594,133336.4590561038,85157.0,24434.0,0.202
B2,cpd11594,133928.97633384506,91545.0,55099.0,0.201
B2,cpd11594,134521.58882923977,61230.0,21647.0,0.2
B2,cpd11594,135114.02855445907,60261.0,21727.0,0.201
B2,cpd11594,135706.54285953948,135797.0,23358.0,0.219
B2,cpd11594,136299.10955657894,59785.0,21976.0,0.198
B2,cpd11594,136891.6641949927,55527.0,21954.0,0.2
B2,cpd11594,137484.17972532893,56288.0,20595.0,0.196
B2,cpd11594,138076.80365402045,55844.0,20763.0,0.197
B2,cpd11594,138669.34008333334,55592.0,20578.0,0.196
B2,cpd11594,139261.92755815058,54584.0,21028.0,0.195
B2,cpd11594,139854.39411827485,53425.0,20175.0,0.195
B2,cpd11594,140446.99983940058,52141.0,19613.0,0.195
B2,cpd11594,141039.39673289473,52372.0,20067.0,0.194
B2,cpd11594,141631.97725453216,51486.0,19412.0,0.192
B2,cpd11594,142224.46622540208,50571.0,19195.0,0.192
B2,cpd11594,142817.05943636692,55913.0,19962.0,0.192
B2,cpd11594,143409.52433987576,54931.0,19646.0,0.192
B2,cpd11594,144002.05686652046,52370.0,19113.0,0.188
B2,cpd11594,144594.53108910818,53169.0,19518.0,0.191
B2,cpd11594,145187.08408154242,49224.0,18757.0,0.191
B2,cpd11594,145779.6672483918,219616.0,18734.0,0.453
B2,cpd11594,146372.10183899853,52915.0,19543.0,0.187
B2,cpd11594,146964.83900548247,47468.0,18158.0,0.184
B2,cpd11594,147557.30515625002,47658.0,17466.0,0.183
B2,cpd11594,148149.76287978803,45723.0,17403.0,0.183
B2,cpd11594,148742.2422052997,50752.0,16914.0,0.179
B2,cpd11594,149334.74074755117,42435.0,16784.0,0.178
B2,cpd11594,149927.19783311404,44700.0,16663.0,0.179
B2,cpd11594,150519.8209022661,40816.0,15793.0,0.177
B2,cpd11594,151112.235826462,40377.0,15608.0,0.175
B2,cpd11594,151704.81657989766,40000.0,15351.0,0.175
B2,cpd11594,152297.25907295322,39817.0,15119.0,0.174
B2,cpd11594,152889.76690497075,42697.0,14581.0,0.175
B2,cpd11594,153482.26285727342,37685.0,14403.0,0.171
B2,cpd11594,154074.89901951753,37272.0,14131.0,0.169
B2,cpd11594,154667.32982693714,36011.0,13596.0,0.17
B2,cpd11594,155259.93257591373,35178.0,13206.0,0.166
B2,cpd11594,155852.4436066886,35125.0,12818.0,0.164
B2,cpd11594,156444.88220815058,32601.0,12613.0,0.161
B2,cpd11594,157037.4625441155,32730.0,12016.0,0.158
B2,cpd11594,157629.96748951022,32404.0,11388.0,0.155
B2,cpd11594,158222.48060818715,32817.0,11141.0,0.153
B2,cpd11594,158815.0556363304,30901.0,10706.0,0.151
B2,cpd11594,159407.591410307,28802.0,10623.0,0.15
B2,cpd11594,160000.0751059576,29054.0,9799.0,0.148
B2,cpd11594,160592.57589923244,29140.0,9597.0,0.146
B2,cpd11594,161185.198906981,25356.0,9211.0,0.143
B2,cpd11594,161777.78019075294,25713.0,8551.0,0.141
B2,cpd11594,162370.18227945906,24688.0,7974.0,0.136
B2,cpd11594,162962.82974868422,24675.0,7411.0,0.137
B2,cpd11594,163555.43822247806,23979.0,6983.0,0.13
B2,cpd11594,164147.92380760235,23274.0,6551.0,0.127
B2,cpd11594,164740.50186165937,20505.0,6118.0,0.121
B2,cpd11594,165332.895298538,20508.0,5469.0,0.119
B2,cpd11594,165925.48665142545,18240.0,4961.0,0.114
B2,cpd11594,166518.06175614035,17873.0,4564.0,0.11
B2,cpd11594,167110.76531772662,15526.0,3843.0,0.111
B2,cpd11594,167703.25480906432,15448.0,3424.0,0.106
B2,cpd11594,168295.81162828943,13754.0,2874.0,0.104
B2,cpd11594,168888.39744477338,15370.0,2416.0,0.098
B2,cpd11594,169480.93910749268,15320.0,2119.0,0.092
B2,cpd11594,170073.40505577484,15223.0,1930.0,0.08
B2,cpd11594,170666.0999325658,14157.0,1760.0,0.073
B2,cpd11594,171258.53875310672,12817.0,1555.0,0.064
B2,cpd11594,171851.0313649854,13293.0,1502.0,0.06
B2,cpd11594,172443.66937328214,13676.0,1502.0,0.059
B2,cpd11594,173036.31707978802,13198.0,1469.0,0.056
B2,cpd11594,173628.74704751463,13768.0,1580.0,0.056
B2,cpd11594,174221.2932664839,14662.0,1683.0,0.056
B2,cpd11594,174813.89841476607,15965.0,1761.0,0.057
B2,cpd11594,175406.47038958335,16580.0,1702.0,0.056
B2,cpd11594,175999.0225033626,17022.0,1658.0,0.059
B2,cpd11594,176591.6985414474,17273.0,1692.0,0.059
B2,cpd11594,177184.33627817986,17568.0,1636.0,0.057
B3,cpd00179,17.437182492690056,48307.0,18505.0,0.191
B3,cpd00179,612.0807006944443,48645.0,18664.0,0.194
B3,cpd00179,1204.6030660818715,50759.0,18688.0,0.2
B3,cpd00179,1797.1184104166666,52255.0,19198.0,0.21
B3,cpd00179,2389.6293491593565,54778.0,19211.0,0.219
B3,cpd00179,2982.2451478435673,56357.0,19360.0,0.225
B3,cpd00179,3574.7394448099417,58324.0,19459.0,0.229
B3,cpd00179,4167.291392763158,61196.0,19698.0,0.236
B3,cpd00179,4759.749574013157,63430.0,20156.0,0.242
B3,cpd00179,5352.226468421053,67506.0,20286.0,0.247
B3,cpd00179,5944.68672620614,69468.0,21002.0,0.25
B3,cpd00179,6537.197492141812,72105.0,21159.0,0.255
B3,cpd00179,7129.658575438596,73133.0,21680.0,0.26
B3,cpd00179,7722.119183114035,75763.0,22707.0,0.265
B3,cpd00179,8314.589749780702,77710.0,23198.0,0.267
B3,cpd00179,8907.125591959064,78818.0,24078.0,0.272
B3,cpd00179,9499.589261513158,79522.0,25021.0,0.276
B3,cpd00179,10092.044244152046,81103.0,25923.0,0.279
B3,cpd00179,10684.59565376462,81943.0,27014.0,0.283
B3,cpd00179,11277.059908881578,82433.0,27669.0,0.289
B3,cpd00179,11869.561323976608,83670.0,28937.0,0.289
B3,cpd00179,12462.074853106724,84149.0,30067.0,0.296
B3,cpd00179,13054.525985818713,85385.0,30746.0,0.3
B3,cpd00179,13646.927445285088,87483.0,32184.0,0.305
B3,cpd00179,14239.525828399126,87148.0,33763.0,0.309
B3,cpd00179,14831.958014400589,87615.0,34371.0,0.314
B3,cpd00179,15424.420524013158,88569.0,35474.0,0.319
B3,cpd00179,16016.964152814326,90936.0,37139.0,0.324
B3,cpd00179,16609.431545248535,92452.0,38142.0,0.332
B3,cpd00179,17201.92670263158,94115.0,39375.0,0.338
B3,cpd00179,17794.446215168125,95255.0,40570.0,0.345
B3,cpd00179,18386.95914254386,98809.0,42057.0,0.352
B3,cpd00179,18979.46532701023,100258.0,43076.0,0.355
B3,cpd00179,19571.990786805556,101194.0,44698.0,0.363
B3,cpd00179,20164.528064071634,104482.0,45954.0,0.37
B3,cpd00179,20757.044207273393,106294.0,47032.0,0.378
B3,cpd00179,21349.530477704677,110192.0,47859.0,0.383
B3,cpd00179,21942.065904276315,109384.0,49580.0,0.39
B3,cpd00179,22534.59832613304,111505.0,50612.0,0.401
B3,cpd00179,23127.081862828953,115145.0,52636.0,0.407
B3,cpd00179,23719.551082602342,114683.0,54102.0,0.415
B3,cpd00179,24312.06204864766,119686.0,55181.0,0.425
B3,cpd00179,24904.57369232456,121364.0,57025.0,0.436
B3,cpd00179,25497.192146966376,123694.0,58347.0,0.444
B3,cpd00179,26089.73537185673,126181.0,59704.0,0.454
B3,cpd00179,26682.251553728074,129282.0,61112.0,0.463
B3,cpd00179,27274.741707529243,130202.0,62860.0,0.474
B3,cpd00179,27867.299149890354,132467.0,65193.0,0.487
B3,cpd00179,28459.77462383041,136572.0,67328.0,0.491
B3,cpd00179,29052.297226571638,134353.0,68712.0,0.504
B3,cpd00179,29644.827986440057,139755.0,70060.0,0.515
B3,cpd00179,30237.282831140354,143016.0,71688.0,0.527
B3,cpd00179,30829.786733296787,141567.0,74013.0,0.537
B3,cpd00179,31422.255213852342,142303.0,76715.0,0.548
B3,cpd00179,32015.36283019006,144304.0,78225.0,0.56
B3,cpd00179,32607.234835672512,143553.0,80153.0,0.565
B3,cpd00179,33200.18353951024,144584.0,82960.0,0.577
B3,cpd00179,33792.272625731006,144228.0,85730.0,0.592
B3,cpd00179,34384.99975734649,146363.0,89271.0,0.602
B3,cpd00179,34977.37028877924,146300.0,90969.0,0.615
B3,cpd00179,35570.0976747076,148785.0,92982.0,0.625
B3,cpd00179,36162.36495252193,151495.0,95807.0,0.638
B3,cpd00179,36754.803826900585,150214.0,98251.0,0.651
B3,cpd00179,37347.2698253655,151754.0,101116.0,0.663
B3,cpd00179,37939.769586111106,150701.0,104990.0,0.673
B3,cpd00179,38532.227598976606,153190.0,105965.0,0.687
B3,cpd00179,39124.69970628655,152750.0,109003.0,0.7
B3,cpd00179,39717.20306695907,155631.0,111350.0,0.714
B3,cpd00179,40309.69415522661,155823.0,113772.0,0.728
B3,cpd00179,40902.14685274123,156161.0,117429.0,0.741
B3,cpd00179,41494.724779678356,156219.0,119074.0,0.757
B3,cpd00179,42087.21628355263,156190.0,121927.0,0.765
B3,cpd00179,42679.76975818714,156851.0,125130.0,0.782
B3,cpd00179,43272.2891802266,160425.0,127600.0,0.799
B3,cpd00179,43864.74336820175,159770.0,132035.0,0.814
B3,cpd00179,44457.23272865498,163921.0,134502.0,0.826
B3,cpd00179,45049.76675307018,163008.0,137876.0,0.842
B3,cpd00179,45642.21698768275,167933.0,140536.0,0.857
B3,cpd00179,46234.65241578947,168959.0,142257.0,0.872
B3,cpd00179,46827.139121747074,172059.0,146912.0,0.887
B3,cpd00179,47419.58095445906,177724.0,149608.0,0.903
B3,cpd00179,48012.07614820907,177790.0,152136.0,0.916
B3,cpd00179,48604.55811644736,179170.0,156454.0,0.932
B3,cpd00179,49197.11923450292,181893.0,157001.0,0.946
B3,cpd00179,49789.71486465644,185406.0,159963.0,0.96
B3,cpd00179,50382.12904459064,188974.0,163530.0,0.978
B3,cpd00179,50974.7038125731,192524.0,167462.0,0.991
B3,cpd00179,51567.209188231,196427.0,170604.0,1.008
B3,cpd00179,52159.76417905701,199835.0,173023.0,1.021
B3,cpd00179,52752.226890716374,207418.0,175522.0,1.036
B3,cpd00179,53344.666067690065,210159.0,178255.0,1.051
B3,cpd00179,53937.12918592836,211310.0,179995.0,1.065
B3,cpd00179,54529.56838256578,218215.0,183616.0,1.078
B3,cpd00179,55122.06898084795,219860.0,187281.0,1.094
B3,cpd00179,55714.59452309942,223786.0,189748.0,1.108
B3,cpd00179,56307.11644188596,231933.0,192602.0,1.125
B3,cpd00179,56899.62044565059,233355.0,195091.0,1.139
B3,cpd00179,57492.156467068715,237413.0,196403.0,1.153
B3,cpd00179,58084.65165741959,243764.0,197271.0,1.166
B3,cpd00179,58677.20195891813,243808.0,202829.0,1.18
B3,cpd00179,59269.74846151316,254558.0,201932.0,1.195
B3,cpd00179,59862.32961564328,259869.0,207238.0,1.207
B3,cpd00179,60454.796592141814,261314.0,204744.0,1.22
B3,cpd00179,61047.31131348683,266328.0,210281.0,1.233
B3,cpd00179,61639.842260087724,270601.0,214516.0,1.246
B3,cpd00179,62232.3112368421,278112.0,213361.0,1.259
B3,cpd00179,62824.87275442251,277841.0,214084.0,1.271
B3,cpd00179,63417.35137222221,284003.0,214507.0,1.287
B3,cpd00179,64009.93913819444,294959.0,219637.0,1.296
B3,cpd00179,64602.41834926901,297460.0,222073.0,1.309
B3,cpd00179,65194.92727006579,309982.0,224143.0,1.32
B3,cpd00179,65787.48543472221,315410.0,225757.0,1.317
B3,cpd00179,66379.97834685672,315787.0,225832.0,1.315
B3,cpd00179,66972.55232258771,319245.0,224912.0,1.31
B3,cpd00179,67565.03459740497,324943.0,227824.0,1.306
B3,cpd00179,68157.54682320905,332480.0,231858.0,1.306
B3,cpd00179,68750.01611140351,343355.0,231127.0,1.299
B3,cpd00179,69342.49857638888,352755.0,240321.0,1.312
B3,cpd00179,69934.96389334794,366104.0,247268.0,1.33
B3,cpd00179,70527.48938223685,369153.0,244924.0,1.298
B3,cpd00179,71119.94558771931,375518.0,245181.0,1.3
B3,cpd00179,71712.42074345761,377504.0,243084.0,1.295
B3,cpd00179,72304.92720105994,391180.0,240852.0,1.281
B3,cpd00179,72897.48369608918,391336.0,246541.0,1.284
B3,cpd00179,73490.03349678362,400268.0,244956.0,1.295
B3,cpd00179,74082.5549429459,413153.0,258700.0,1.349
B3,cpd00179,74675.04054163012,424926.0,267469.0,1.349
B3,cpd00179,75267.62172386696,435719.0,272873.0,1.354
B3,cpd00179,75860.15031352338,432856.0,268353.0,1.32
B3,cpd00179,76452.67421206139,440280.0,265603.0,1.323
B3,cpd00179,77045.18940456871,451112.0,268423.0,1.329
B3,cpd00179,77637.70693274854,452565.0,270809.0,1.348
B3,cpd00179,78230.20534239766,469891.0,289972.0,1.392
B3,cpd00179,78822.70352668127,480816.0,295663.0,1.463
B3,cpd00179,79415.22579071637,499342.0,297834.0,1.447
B3,cpd00179,80007.78483768275,518126.0,307021.0,1.451
B3,cpd00179,80600.32937255118,520153.0,308160.0,1.462
B3,cpd00179,81192.8603069079,526845.0,309644.0,1.469
B3,cpd00179,81785.41278311402,546464.0,322421.0,1.483
B3,cpd00179,82378.01498333334,549632.0,325319.0,1.469
B3,cpd00179,82970.4970736842,555766.0,332144.0,1.478
B3,cpd00179,83563.00952397661,570241.0,339786.0,1.495
B3,cpd00179,84155.58694203217,571882.0,349857.0,1.496
B3,cpd00179,84748.09366524122,584761.0,354266.0,1.525
B3,cpd00179,85340.68455683479,601342.0,358092.0,1.556
B3,cpd00179,85933.19015288743,612535.0,366028.0,1.583
B3,cpd00179,86525.72526571638,643287.0,380524.0,1.617
B3,cpd00179,87118.29743479531,629979.0,390677.0,1.617
B3,cpd00179,87710.8934945541,649800.0,394370.0,1.662
B3,cpd00179,88303.43357448831,660755.0,398380.0,1.658
B3,cpd00179,88895.99103355264,674402.0,401981.0,1.665
B3,cpd00179,89488.57056312133,704668.0,421818.0,1.714
B3,cpd00179,90081.15123461257,687473.0,409227.0,1.566
B3,cpd00179,90673.69300782164,614569.0,348340.0,1.399
B3,cpd00179,91266.24852909357,686832.0,416731.0,1.481
B3,cpd00179,91858.84774097223,651493.0,401145.0,1.461
B3,cpd00179,92451.36305288742,677993.0,464592.0,1.534
B3,cpd00179,93043.92179846491,740306.0,522659.0,1.673
B3,cpd00179,93636.40032390352,723080.0,553640.0,1.648
B3,cpd00179,94228.98776779971,737354.0,576456.0,1.66
B3,cpd00179,94821.50987280703,729483.0,594839.0,1.631
B3,cpd00179,95414.02378742692,739173.0,652498.0,1.68
B3,cpd00179,96006.56080076755,734372.0,686210.0,1.665
B3,cpd00179,96599.13363413741,726957.0,721091.0,1.678
B3,cpd00179,97191.73620968568,738882.0,760915.0,1.673
B3,cpd00179,97784.3233634503,733203.0,761240.0,1.658
B3,cpd00179,98376.93629802634,573469.0,577940.0,1.431
B3,cpd00179,98969.48580383773,595907.0,650790.0,1.508
B3,cpd00179,99562.07756118423,604955.0,685870.0,1.51
B3,cpd00179,100154.58667843566,605671.0,701809.0,1.536
B3,cpd00179,100747.10468548974,737651.0,816013.0,1.687
B3,cpd00179,101339.59629232455,724024.0,850192.0,1.68
B3,cpd00179,101932.0656324927,708896.0,878441.0,1.662
B3,cpd00179,102524.57027898391,743881.0,935524.0,1.69
B3,cpd00179,103117.08675807748,746116.0,957029.0,1.706
B3,cpd00179,103709.5841123538,655596.0,911707.0,1.629
B3,cpd00179,104302.12029649124,580739.0,865058.0,1.535
B3,cpd00179,104894.68458965643,579251.0,852484.0,1.537
B3,cpd00179,105487.22159170323,595354.0,915185.0,1.527
B3,cpd00179,106079.73390058479,565262.0,889862.0,1.533
B3,cpd00179,106672.28882744885,544654.0,900407.0,1.531
B3,cpd00179,107264.81512306287,593308.0,952239.0,1.536
B3,cpd00179,107857.33514046053,596937.0,942893.0,1.538
B3,cpd00179,108449.82728870615,574555.0,978036.0,1.519
B3,cpd00179,109042.31918245617,556113.0,945573.0,1.527
B3,cpd00179,109634.71801016082,542579.0,970729.0,1.522
B3,cpd00179,110227.27415252193,586353.0,1046970.0,1.514
B3,cpd00179,110819.81853790204,568609.0,1001233.0,1.519
B3,cpd00179,111412.33385233919,594214.0,1039769.0,1.512
B3,cpd00179,112004.86944817251,604988.0,1020896.0,1.521
B3,cpd00179,112597.31396655702,601661.0,1074812.0,1.505
B3,cpd00179,113190.01028468566,591778.0,1073393.0,1.51
B3,cpd00179,113782.53396783628,604064.0,1066870.0,1.516
B3,cpd00179,114375.11549089913,604404.0,1089717.0,1.498
B3,cpd00179,114967.66222006579,525522.0,997099.0,1.503
B3,cpd00179,115560.27998698829,526533.0,1042174.0,1.503
B3,cpd00179,116152.82313976607,592097.0,1139154.0,1.497
B3,cpd00179,116745.25308428363,520064.0,1067080.0,1.5
B3,cpd00179,117337.81056531433,547889.0,1037235.0,1.499
B3,cpd00179,117930.359383443,582519.0,1167064.0,1.497
B3,cpd00179,118522.90370076755,616466.0,1146252.0,1.487
B3,cpd00179,119115.39849459064,599517.0,1185249.0,1.488
B3,cpd00179,119707.9309790936,568778.0,1182492.0,1.491
B3,cpd00179,120300.44004546783,611666.0,1203946.0,1.479
B3,cpd00179,120892.92642302632,552170.0,1149487.0,1.481
B3,cpd00179,121485.47865376463,581697.0,1172166.0,1.493
B3,cpd00179,122078.04294294592,599971.0,1185435.0,1.472
B3,cpd00179,122670.6030134503,649532.0,1226668.0,1.472
B3,cpd00179,123263.19058633041,540274.0,1118140.0,1.467
B3,cpd00179,123855.73260891814,574351.0,1187663.0,1.459
B3,cpd00179,124448.2543262427,625011.0,1229869.0,1.468
B3,cpd00179,125040.75944572371,601585.0,1172428.0,1.497
B3,cpd00179,125633.34572905702,666683.0,1240924.0,1.452
B3,cpd00179,126225.89911951755,501002.0,1080999.0,1.455
B3,cpd00179,126818.41079122807,633096.0,1203217.0,1.466
B3,cpd00179,127411.01782145468,621916.0,1200842.0,1.494
B3,cpd00179,128003.50244839181,714302.0,1266570.0,1.481
B3,cpd00179,128596.04190098685,572121.0,1196900.0,1.454
B3,cpd00179,129188.60712097953,585514.0,1171278.0,1.508
B3,cpd00179,129781.1511803728,634025.0,1255350.0,1.427
B3,cpd00179,130373.75279579678,613708.0,1224425.0,1.427
B3,cpd00179,130966.17639733187,683066.0,1257065.0,1.599
B3,cpd00179,131558.8504409357,592086.0,1198719.0,1.45
B3,cpd00179,132151.45836728803,554547.0,1215192.0,1.401
B3,cpd00179,132743.93642057746,594978.0,1199962.0,1.439
B3,cpd00179,133336.4590561038,721874.0,1264841.0,1.58
B3,cpd00179,133928.97633384506,564606.0,1128340.0,1.451
B3,cpd00179,134521.58882923977,712735.0,1236987.0,1.471
B3,cpd00179,135114.02855445907,689962.0,1214215.0,1.458
B3,cpd00179,135706.54285953948,702803.0,1238620.0,1.432
B3,cpd00179,136299.10955657894,557169.0,1123666.0,1.414
B3,cpd00179,136891.6641949927,618110.0,1184734.0,1.4
B3,cpd00179,137484.17972532893,613251.0,1202244.0,1.374
B3,cpd00179,138076.80365402045,457166.0,1166469.0,1.346
B3,cpd00179,138669.34008333334,654212.0,1218951.0,1.337
B3,cpd00179,139261.92755815058,796822.0,1252857.0,1.411
B3,cpd00179,139854.39411827485,533828.0,1070618.0,1.325
B3,cpd00179,140446.99983940058,459492.0,1119825.0,1.313
B3,cpd00179,141039.39673289473,771913.0,1372623.0,1.314
B3,cpd00179,141631.97725453216,668074.0,1202180.0,1.298
B3,cpd00179,142224.46622540208,881646.0,1312388.0,1.296
B3,cpd00179,142817.05943636692,672790.0,1223248.0,1.349
B3,cpd00179,143409.52433987576,664202.0,1253698.0,1.283
B3,cpd00179,144002.05686652046,519812.0,1160461.0,1.272
B3,cpd00179,144594.53108910818,517043.0,1163440.0,1.26
B3,cpd00179,145187.08408154242,537891.0,1058129.0,1.277
B3,cpd00179,145779.6672483918,661806.0,1182084.0,1.249
B3,cpd00179,146372.10183899853,465860.0,925515.0,1.246
B3,cpd00179,146964.83900548247,388664.0,925277.0,1.228
B3,cpd00179,147557.30515625002,540330.0,956636.0,1.217
B3,cpd00179,148149.76287978803,754387.0,1069646.0,1.246
B3,cpd00179,148742.2422052997,751244.0,1310976.0,1.198
B3,cpd00179,149334.74074755117,401215.0,874211.0,1.184
B3,cpd00179,149927.19783311404,362259.0,867543.0,1.176
B3,cpd00179,150519.8209022661,363758.0,854404.0,1.167
B3,cpd00179,151112.235826462,369840.0,827764.0,1.155
B3,cpd00179,151704.81657989766,779057.0,1071332.0,1.152
B3,cpd00179,152297.25907295322,424084.0,856375.0,1.157
B3,cpd00179,152889.76690497075,390895.0,837464.0,1.126
B3,cpd00179,153482.26285727342,380489.0,831267.0,1.117
B3,cpd00179,154074.89901951753,327837.0,783382.0,1.097
B3,cpd00179,154667.32982693714,322585.0,776222.0,1.085
B3,cpd00179,155259.93257591373,348094.0,790082.0,1.067
B3,cpd00179,155852.4436066886,343989.0,762632.0,1.059
B3,cpd00179,156444.88220815058,348202.0,759017.0,1.06
B3,cpd00179,157037.4625441155,369857.0,740253.0,1.033
B3,cpd00179,157629.96748951022,300206.0,719879.0,1.007
B3,cpd00179,158222.48060818715,287139.0,712311.0,0.988
B3,cpd00179,158815.0556363304,283266.0,691884.0,0.975
B3,cpd00179,159407.591410307,290043.0,691586.0,0.955
B3,cpd00179,160000.0751059576,289744.0,673794.0,0.941
B3,cpd00179,160592.57589923244,269693.0,654629.0,0.926
B3,cpd00179,161185.198906981,266448.0,634525.0,0.91
B3,cpd00179,161777.78019075294,292491.0,627204.0,0.892
B3,cpd00179,162370.18227945906,256372.0,605999.0,0.873
B3,cpd00179,162962.82974868422,242654.0,581545.0,0.854
B3,cpd00179,163555.43822247806,237421.0,571080.0,0.839
B3,cpd00179,164147.92380760235,234750.0,567413.0,0.821
B3,cpd00179,164740.50186165937,224938.0,528971.0,0.799
B3,cpd00179,165332.895298538,223872.0,533620.0,0.785
B3,cpd00179,165925.48665142545,215580.0,504969.0,0.763
B3,cpd00179,166518.06175614035,211281.0,507926.0,0.748
B3,cpd00179,167110.76531772662,199456.0,461282.0,0.735
B3,cpd00179,167703.25480906432,211573.0,461002.0,0.702
B3,cpd00179,168295.81162828943,187666.0,448056.0,0.671
B3,cpd00179,168888.39744477338,183113.0,421947.0,0.65
B3,cpd00179,169480.93910749268,178775.0,412775.0,0.626
B3,cpd00179,170073.40505577484,170726.0,387126.0,0.6
B3,cpd00179,170666.0999325658,160560.0,364248.0,0.581
B3,cpd00179,171258.53875310672,160730.0,352664.0,0.555
B3,cpd00179,171851.0313649854,152073.0,339844.0,0.536
