taxonID	MMF.16S.123_HF10	MMF.16S.123_HF11	MMF.16S.123_HF12	MMF.16S.123_HF13	MMF.16S.123_HF14	MMF.16S.123_HF15	MMF.16S.123_HF16	MMF.16S.123_HF17	MMF.16S.123_HF18	MMF.16S.123_HF19	MMF.16S.123_HF1	MMF.16S.123_HF20	MMF.16S.123_HF21	MMF.16S.123_HF22	MMF.16S.123_HF23	MMF.16S.123_HF24	MMF.16S.123_HF25	MMF.16S.123_HF26	MMF.16S.123_HF27	MMF.16S.123_HF28	MMF.16S.123_HF29	MMF.16S.123_HF2	MMF.16S.123_HF30	MMF.16S.123_HF31	MMF.16S.123_HF32	MMF.16S.123_HF33	MMF.16S.123_HF34	MMF.16S.123_HF35	MMF.16S.123_HF36	MMF.16S.123_HF37	MMF.16S.123_HF38	MMF.16S.123_HF39	MMF.16S.123_HF3	MMF.16S.123_HF40	MMF.16S.123_HF41	MMF.16S.123_HF42	MMF.16S.123_HF43	MMF.16S.123_HF44	MMF.16S.123_HF45	MMF.16S.123_HF46	MMF.16S.123_HF47	MMF.16S.123_HF48	MMF.16S.123_HF49	MMF.16S.123_HF4	MMF.16S.123_HF50	MMF.16S.123_HF51	MMF.16S.123_HF52	MMF.16S.123_HF53	MMF.16S.123_HF54	MMF.16S.123_HF55	MMF.16S.123_HF56	MMF.16S.123_HF58	MMF.16S.123_HF59	MMF.16S.123_HF5	MMF.16S.123_HF60	MMF.16S.123_HF61	MMF.16S.123_HF62	MMF.16S.123_HF63	MMF.16S.123_HF64	MMF.16S.123_HF65	MMF.16S.123_HF66	MMF.16S.123_HF6	MMF.16S.123_HF7	MMF.16S.123_HF8	MMF.16S.124_HF100	MMF.16S.124_HF101	MMF.16S.124_HF102	MMF.16S.124_HF103	MMF.16S.124_HF104	MMF.16S.124_HF105	MMF.16S.124_HF106	MMF.16S.124_HF107	MMF.16S.124_HF108	MMF.16S.124_HF109	MMF.16S.124_HF110	MMF.16S.124_HF111	MMF.16S.124_HF112	MMF.16S.124_HF113	MMF.16S.124_HF114	MMF.16S.124_HF115	MMF.16S.124_HF116	MMF.16S.124_HF117	MMF.16S.124_HF118	MMF.16S.124_HF119	MMF.16S.124_HF120	MMF.16S.124_HF121	MMF.16S.124_HF122	MMF.16S.124_HF123	MMF.16S.124_HF124	MMF.16S.124_HF125	MMF.16S.124_HF126	MMF.16S.124_HF127	MMF.16S.124_HF128	MMF.16S.124_HF129	MMF.16S.124_HF131	MMF.16S.124_HF67	MMF.16S.124_HF68	MMF.16S.124_HF69	MMF.16S.124_HF70	MMF.16S.124_HF71	MMF.16S.124_HF72	MMF.16S.124_HF73	MMF.16S.124_HF74	MMF.16S.124_HF75	MMF.16S.124_HF76	MMF.16S.124_HF77	MMF.16S.124_HF78	MMF.16S.124_HF79	MMF.16S.124_HF80	MMF.16S.124_HF81	MMF.16S.124_HF82	MMF.16S.124_HF83	MMF.16S.124_HF84	MMF.16S.124_HF85	MMF.16S.124_HF86	MMF.16S.124_HF87	MMF.16S.124_HF88	MMF.16S.124_HF89	MMF.16S.124_HF90	MMF.16S.124_HF91	MMF.16S.124_HF92	MMF.16S.124_HF93	MMF.16S.124_HF94	MMF.16S.124_HF95	MMF.16S.124_HF96	MMF.16S.124_HF97	MMF.16S.124_HF98	MMF.16S.124_HF99	MMF.16S.133_HF132	MMF.16S.133_HF133	MMF.16S.133_HF134	MMF.16S.133_HF135	MMF.16S.133_HF136	MMF.16S.133_HF137	MMF.16S.133_HF138	MMF.16S.133_HF139	MMF.16S.133_HF140	MMF.16S.133_HF141	MMF.16S.133_HF142	MMF.16S.133_HF143	MMF.16S.133_HF144	MMF.16S.133_HF145	MMF.16S.133_HF146	MMF.16S.133_HF147	MMF.16S.133_HF148	MMF.16S.133_HF149	MMF.16S.133_HF150	MMF.16S.133_HF151	MMF.16S.133_HF152	MMF.16S.133_HF153	MMF.16S.133_HF154	MMF.16S.133_HF155	MMF.16S.133_HF156	MMF.16S.133_HF157	MMF.16S.133_HF158	MMF.16S.133_HF159	MMF.16S.133_HF160	MMF.16S.133_HF161	MMF.16S.133_HF162	MMF.16S.133_HF163	MMF.16S.133_HF164	MMF.16S.133_HF165	MMF.16S.133_HF166	MMF.16S.133_HF167	MMF.16S.133_HF168	MMF.16S.133_HF169	MMF.16S.133_HF170	MMF.16S.133_HF171	MMF.16S.133_HF172	MMF.16S.133_HF173	MMF.16S.133_HF174	MMF.16S.133_HF175	MMF.16S.133_HF176	MMF.16S.133_HF177	MMF.16S.133_HF178	MMF.16S.133_HF179	MMF.16S.133_HF180	MMF.16S.133_HF181	MMF.16S.133_HF182	MMF.16S.133_HF183	MMF.16S.133_HF184	MMF.16S.133_HF185	MMF.16S.133_HF186	MMF.16S.133_HF187	MMF.16S.133_HF188	MMF.16S.133_HF189	MMF.16S.133_HF190	MMF.16S.133_HF191	MMF.16S.133_HF192	MMF.16S.133_Hum1	MMF.16S.133_Hum2	MMF.16S.133_Hum3	MMF.16S.150_HF193	MMF.16S.150_HF194	MMF.16S.150_HF196	MMF.16S.150_HF197	MMF.16S.150_HF199	MMF.16S.150_HF200	MMF.16S.150_HF202	MMF.16S.150_HF203	MMF.16S.150_HF205	MMF.16S.150_HF206	MMF.16S.150_HF208	MMF.16S.150_HF209	MMF.16S.150_HF211	MMF.16S.150_HF212	MMF.16S.150_HF214	MMF.16S.150_HF215	MMF.16S.150_HF217	MMF.16S.150_HF218	MMF.16S.150_HF220	MMF.16S.150_HF221	MMF.16S.150_HF223	MMF.16S.150_HF224	MMF.16S.150_HF226	MMF.16S.150_HF227	MMF.16S.150_HF229	MMF.16S.150_HF230	MMF.16S.150_HF232	MMF.16S.150_HF233	MMF.16S.150_HF235	MMF.16S.150_HF236	MMF.16S.150_HF238	MMF.16S.150_HF239	MMF.16S.150_HF253	MMF.16S.150_HF254	MMF.16S.150_HF256	MMF.16S.150_HF257	MMF.16S.150_HF259	MMF.16S.150_HF260	MMF.16S.150_HF262	MMF.16S.150_HF263	MMF.16S.150_HF283	MMF.16S.150_HF291	MMF.16S.150_HF307	MMF.16S.150_HF315	MMF.16S.150_HF331	MMF.16S.150_HF339	MMF.16S.150_HF355	MMF.16S.150_HF363
ASV00853;seqs=17084;samples=36	443	201	163	174	0	1373	1052	1438	1259	0	709	411	0	0	0	0	0	0	0	0	0	981	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	2238	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	1870	866	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00853;seqs=19087;samples=400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	4	46	37	0	0	0	0	18	22	30	12	0	0	0	0	0	11	43	43	0	0	0	0	6	176	4	4	0	0	0	0	0	11	81	36	0	0	0	0	4	0	24	17	0	0	0	0
ASV00854;seqs=17065;samples=170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00857;seqs=17001;samples=304	172	0	68	162	0	27	33	99	152	0	99	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	65	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	26	36	0	0	0	0	0	0	0	6	0	53	49	177	0	0	0	0	0	0	85	140	117	483	142	287	0	0	0	0	0	0	417	527	557	98	423	44	0	0	0	0	0	0	75	173	90	70	269	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00863;seqs=16705;samples=63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00864;seqs=18756;samples=595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00871;seqs=16301;samples=355	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00874;seqs=16247;samples=43	9	0	0	0	0	28	11	12	12	0	9	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8796	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	1244	346	10	24	0	0	0	0	0	0	0	1037	2607	265	24	23	29	0	0	0	0	0	0	62	231	75	210	31	29	0	0	0	0	0	0	30	40	44	0	29	13	0	0	0	0	0	0	60	133	21	0	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00881;seqs=16030;samples=107	0	0	0	0	0	0	0	0	0	0	62	36	0	0	0	0	0	162	0	0	0	42	0	0	0	0	0	0	0	0	0	0	1021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00882;seqs=16004;samples=117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	163	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00883;seqs=18302;samples=253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	58	11	8	0	0	0	0	31	0	94	7	0	0	0	0	0	0	38	0	0	0	0	0	13	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
ASV00884;seqs=15951;samples=503	344	116	136	51	0	0	47	160	53	28	207	0	0	13	10	52	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	242	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00885;seqs=15930;samples=135	149	71	0	444	240	3608	251	86	322	22	14	157	58	29	0	168	3	11	26	0	0	431	0	0	0	0	0	0	0	0	0	0	72	4	0	0	0	0	0	0	0	0	0	725	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	460	1923	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00888;seqs=15859;samples=363	0	0	0	127	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	225	78	99	0	0	0	0	0	0	0	70	152	172	75	82	128	0	0	0	0	0	0	0	34	16	558	52	13	0	0	0	0	0	0	137	0	0	106	138	0	0	0	0	0	0	0	0	0	0	13	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00889;seqs=15850;samples=83	0	0	0	0	0	756	0	28	113	81	1193	219	126	0	0	95	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	243	136	41	0	0	0	0	0	0	0	0	17	263	193	392	0	0	0	0	0	0	157	342	599	367	339	542	0	0	0	0	0	0	1028	979	863	246	391	43	0	0	0	0	0	0	176	375	116	58	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00890;seqs=15849;samples=247	0	0	0	19	0	0	0	20	22	0	31	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	32	11	0	0	0	0	0	0	0	0	0	44	15	0	0	0	38	0	0	0	0	0	0	65	78	0	28	0	8	0	0	0	0	0	0	0	87	0	6	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00891;seqs=17974;samples=314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	18	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00892;seqs=15790;samples=120	104	0	0	0	0	0	37	35	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00895;seqs=15764;samples=276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	836	30	51	43	0	55	0	0	0	0	0	0	32	116	0	0	44	21	29	0	0	0	0	0	0	11	0	38	49	105	28	21	0	0	0	0	0	0	0	34	15	44	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	142	60	16	13	7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00897;seqs=15694;samples=102	666	293	343	237	0	333	866	870	312	173	229	1260	138	373	44	602	0	90	0	0	0	294	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	806	146	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00898;seqs=17757;samples=377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
